#Free energies as a function of the reaction coordinate(s) at temperature 1.000000
-177.000000 -177.000000 0.020048
-177.000000 -171.000000 0.00157782
-177.000000 -165.000000 0.000341691
-177.000000 -159.000000 0.0115797
-177.000000 -153.000000 1e-10
-177.000000 -147.000000 9.1524e-05
-177.000000 -141.000000 1e-10
-177.000000 -135.000000 1e-10
-177.000000 -129.000000 1e-10
-177.000000 -123.000000 2.758e-06
-177.000000 -117.000000 6.61905e-06
-177.000000 -111.000000 0.000480511
-177.000000 -105.000000 1.3355e-05
-177.000000 -99.000000 6.2763e-11
-177.000000 -93.000000 2.81261e-05
-177.000000 -87.000000 0.00364914
-177.000000 -81.000000 0.00250563
-177.000000 -75.000000 0.000369058
-177.000000 -69.000000 0.00259031
-177.000000 -63.000000 1.0619e-07
-177.000000 -57.000000 0.0115078
-177.000000 -51.000000 0.000280097
-177.000000 -45.000000 0.00012324
-177.000000 -39.000000 0.00838813
-177.000000 -33.000000 0.00490487
-177.000000 -27.000000 0.00207426
-177.000000 -21.000000 0.00442516
-177.000000 -15.000000 0.00390555
-177.000000 -9.000000 0.000155418
-177.000000 -3.000000 0.00933554
-177.000000 3.000000 0.00119139
-177.000000 9.000000 0.00109851
-177.000000 15.000000 0.0168638
-177.000000 21.000000 0.00250734
-177.000000 27.000000 0.00111085
-177.000000 33.000000 0.000256092
-177.000000 39.000000 0.0390913
-177.000000 45.000000 0.00992578
-177.000000 51.000000 0.00489884
-177.000000 57.000000 0.0365864
-177.000000 63.000000 0.0227485
-177.000000 69.000000 0.013777
-177.000000 75.000000 0.0111895
-177.000000 81.000000 0.0228926
-177.000000 87.000000 0.0373723
-177.000000 93.000000 0.0372971
-177.000000 99.000000 0.0447824
-177.000000 105.000000 0.0274057
-177.000000 111.000000 0.0354611
-177.000000 117.000000 0.0123652
-177.000000 123.000000 0.0240973
-177.000000 129.000000 0.0196247
-177.000000 135.000000 0.007567
-177.000000 141.000000 0.033678
-177.000000 147.000000 0.0151972
-177.000000 153.000000 0.0140972
-177.000000 159.000000 0.00957218
-177.000000 165.000000 0.0163679
-177.000000 171.000000 1.56721e-05
-177.000000 177.000000 0.00875689

-171.000000 -177.000000 0.00284296
-171.000000 -171.000000 0.0014588
-171.000000 -165.000000 0.000223318
-171.000000 -159.000000 0.000620561
-171.000000 -153.000000 0.00192889
-171.000000 -147.000000 0.000186889
-171.000000 -141.000000 1.96667e-06
-171.000000 -135.000000 0.00145454
-171.000000 -129.000000 4.33919e-07
-171.000000 -123.000000 1e-10
-171.000000 -117.000000 6.59758e-06
-171.000000 -111.000000 2.84835e-05
-171.000000 -105.000000 2.8271e-06
-171.000000 -99.000000 0.000208064
-171.000000 -93.000000 0.000437715
-171.000000 -87.000000 0.00171231
-171.000000 -81.000000 0.0129696
-171.000000 -75.000000 0.000842987
-171.000000 -69.000000 7.36791e-06
-171.000000 -63.000000 0.00149494
-171.000000 -57.000000 0.00410736
-171.000000 -51.000000 0.014433
-171.000000 -45.000000 0.00077722
-171.000000 -39.000000 0.000784134
-171.000000 -33.000000 0.0155051
-171.000000 -27.000000 0.0140503
-171.000000 -21.000000 0.0060144
-171.000000 -15.000000 0.0168701
-171.000000 -9.000000 0.000451425
-171.000000 -3.000000 0.0167015
-171.000000 3.000000 0.00417697
-171.000000 9.000000 0.0113691
-171.000000 15.000000 0.00958764
-171.000000 21.000000 0.0144226
-171.000000 27.000000 0.0158637
-171.000000 33.000000 0.0661135
-171.000000 39.000000 0.031183
-171.000000 45.000000 0.0235302
-171.000000 51.000000 0.034359
-171.000000 57.000000 0.0209459
-171.000000 63.000000 0.00908177
-171.000000 69.000000 0.0221219
-171.000000 75.000000 0.0476877
-171.000000 81.000000 0.0222367
-171.000000 87.000000 0.0497126
-171.000000 93.000000 0.0422342
-171.000000 99.000000 0.0510015
-171.000000 105.000000 0.05564
-171.000000 111.000000 0.0663167
-171.000000 117.000000 0.0414007
-171.000000 123.000000 0.038074
-171.000000 129.000000 0.0365478
-171.000000 135.000000 0.023483
-171.000000 141.000000 0.0559686
-171.000000 147.000000 0.0409474
-171.000000 153.000000 0.0264997
-171.000000 159.000000 0.0417969
-171.000000 165.000000 0.0308822
-171.000000 171.000000 0.00380093
-171.000000 177.000000 0.0149285

-165.000000 -177.000000 0.000916784
-165.000000 -171.000000 0.000122209
-165.000000 -165.000000 0.0044917
-165.000000 -159.000000 0.000199728
-165.000000 -153.000000 0.000366808
-165.000000 -147.000000 5.52229e-05
-165.000000 -141.000000 0.011386
-165.000000 -135.000000 3.55908e-05
-165.000000 -129.000000 3.24285e-06
-165.000000 -123.000000 9.22985e-07
-165.000000 -117.000000 3.8269e-07
-165.000000 -111.000000 0.00193563
-165.000000 -105.000000 1e-10
-165.000000 -99.000000 5.83108e-06
-165.000000 -93.000000 0.00155658
-165.000000 -87.000000 0.000812671
-165.000000 -81.000000 0.000576196
-165.000000 -75.000000 0.00079783
-165.000000 -69.000000 0.000907906
-165.000000 -63.000000 0.00709919
-165.000000 -57.000000 0.011034
-165.000000 -51.000000 0.0244642
-165.000000 -45.000000 0.0175587
-165.000000 -39.000000 0.0282564
-165.000000 -33.000000 0.0159098
-165.000000 -27.000000 0.0132406
-165.000000 -21.000000 0.029848
-165.000000 -15.000000 0.0163122
-165.000000 -9.000000 0.0248811
-165.000000 -3.000000 0.028557
-165.000000 3.000000 0.0521091
-165.000000 9.000000 0.0115619
-165.000000 15.000000 0.0367004
-165.000000 21.000000 0.0286627
-165.000000 27.000000 0.0394549
-165.000000 33.000000 0.058812
-165.000000 39.000000 0.0355494
-165.000000 45.000000 0.0233728
-165.000000 51.000000 0.0317198
-165.000000 57.000000 0.0856141
-165.000000 63.000000 0.054487
-165.000000 69.000000 0.0377878
-165.000000 75.000000 0.057668
-165.000000 81.000000 0.0746675
-165.000000 87.000000 0.0356083
-165.000000 93.000000 0.0311656
-165.000000 99.000000 0.0283115
-165.000000 105.000000 0.0290862
-165.000000 111.000000 0.0779583
-165.000000 117.000000 0.0589978
-165.000000 123.000000 0.061776
-165.000000 129.000000 0.0844528
-165.000000 135.000000 0.0257824
-165.000000 141.000000 0.0591144
-165.000000 147.000000 0.0470768
-165.000000 153.000000 0.0614671
-165.000000 159.000000 0.0142875
-165.000000 165.000000 0.025759
-165.000000 171.000000 0.039621
-165.000000 177.000000 0.0112951

-159.000000 -177.000000 0.0264761
-159.000000 -171.000000 0.0155186
-159.000000 -165.000000 0.0227545
-159.000000 -159.000000 0.00735375
-159.000000 -153.000000 0.00396973
-159.000000 -147.000000 4.03911e-05
-159.000000 -141.000000 0.000143659
-159.000000 -135.000000 0.0038041
-159.000000 -129.000000 0.00624329
-159.000000 -123.000000 1e-10
-159.000000 -117.000000 8.67537e-05
-159.000000 -111.000000 0.0100239
-159.000000 -105.000000 0.00941516
-159.000000 -99.000000 0.00145567
-159.000000 -93.000000 0.000390144
-159.000000 -87.000000 0.00186563
-159.000000 -81.000000 0.00693702
-159.000000 -75.000000 0.0260885
-159.000000 -69.000000 0.0191882
-159.000000 -63.000000 0.034938
-159.000000 -57.000000 0.0342667
-159.000000 -51.000000 0.0323604
-159.000000 -45.000000 0.0330691
-159.000000 -39.000000 0.00627125
-159.000000 -33.000000 0.0508577
-159.000000 -27.000000 0.0304491
-159.000000 -21.000000 0.112878
-159.000000 -15.000000 0.0362305
-159.000000 -9.000000 0.00362362
-159.000000 -3.000000 0.0451129
-159.000000 3.000000 0.037744
-159.000000 9.000000 0.0498324
-159.000000 15.000000 0.0394584
-159.000000 21.000000 0.10228
-159.000000 27.000000 0.0654374
-159.000000 33.000000 0.0752363
-159.000000 39.000000 0.0525891
-159.000000 45.000000 0.0986149
-159.000000 51.000000 0.094682
-159.000000 57.000000 0.0882232
-159.000000 63.000000 0.0543416
-159.000000 69.000000 0.163219
-159.000000 75.000000 0.106015
-159.000000 81.000000 0.124218
-159.000000 87.000000 0.11557
-159.000000 93.000000 0.132689
-159.000000 99.000000 0.110198
-159.000000 105.000000 0.0905936
-159.000000 111.000000 0.0694358
-159.000000 117.000000 0.113244
-159.000000 123.000000 0.145579
-159.000000 129.000000 0.10142
-159.000000 135.000000 0.112611
-159.000000 141.000000 0.118255
-159.000000 147.000000 0.086688
-159.000000 153.000000 0.114243
-159.000000 159.000000 0.056721
-159.000000 165.000000 0.0487375
-159.000000 171.000000 0.0232395
-159.000000 177.000000 0.0165792

-153.000000 -177.000000 0.0340061
-153.000000 -171.000000 0.00570138
-153.000000 -165.000000 0.0191076
-153.000000 -159.000000 0.00441608
-153.000000 -153.000000 0.00582384
-153.000000 -147.000000 9.43052e-05
-153.000000 -141.000000 0.000281269
-153.000000 -135.000000 0.00432216
-153.000000 -129.000000 6.6271e-07
-153.000000 -123.000000 1e-10
-153.000000 -117.000000 0.0151664
-153.000000 -111.000000 0.000734513
-153.000000 -105.000000 0.00501806
-153.000000 -99.000000 5.27212e-06
-153.000000 -93.000000 2.41786e-05
-153.000000 -87.000000 0.00671441
-153.000000 -81.000000 0.0166927
-153.000000 -75.000000 0.000298918
-153.000000 -69.000000 0.0109459
-153.000000 -63.000000 0.0249044
-153.000000 -57.000000 0.02946
-153.000000 -51.000000 0.0291267
-153.000000 -45.000000 0.0259401
-153.000000 -39.000000 0.0856033
-153.000000 -33.000000 0.0367768
-153.000000 -27.000000 0.0560806
-153.000000 -21.000000 0.0515794
-153.000000 -15.000000 0.0828767
-153.000000 -9.000000 0.0439046
-153.000000 -3.000000 0.0602964
-153.000000 3.000000 0.0253673
-153.000000 9.000000 0.0598254
-153.000000 15.000000 0.111282
-153.000000 21.000000 0.0722533
-153.000000 27.000000 0.0675172
-153.000000 33.000000 0.0990915
-153.000000 39.000000 0.16073
-153.000000 45.000000 0.0742746
-153.000000 51.000000 0.107892
-153.000000 57.000000 0.142614
-153.000000 63.000000 0.141497
-153.000000 69.000000 0.151941
-153.000000 75.000000 0.113881
-153.000000 81.000000 0.170817
-153.000000 87.000000 0.192791
-153.000000 93.000000 0.17655
-153.000000 99.000000 0.107787
-153.000000 105.000000 0.28245
-153.000000 111.000000 0.194167
-153.000000 117.000000 0.114686
-153.000000 123.000000 0.191879
-153.000000 129.000000 0.171178
-153.000000 135.000000 0.19447
-153.000000 141.000000 0.110876
-153.000000 147.000000 0.167839
-153.000000 153.000000 0.147579
-153.000000 159.000000 0.0561106
-153.000000 165.000000 0.0608503
-153.000000 171.000000 0.0580713
-153.000000 177.000000 0.0320787

-147.000000 -177.000000 0.0431427
-147.000000 -171.000000 0.0547043
-147.000000 -165.000000 0.0186328
-147.000000 -159.000000 0.0208375
-147.000000 -153.000000 0.027211
-147.000000 -147.000000 0.0222816
-147.000000 -141.000000 0.000318496
-147.000000 -135.000000 0.00961855
-147.000000 -129.000000 0.0133313
-147.000000 -123.000000 0.000822277
-147.000000 -117.000000 7.75722e-05
-147.000000 -111.000000 9.11167e-05
-147.000000 -105.000000 0.00432789
-147.000000 -99.000000 0.00105184
-147.000000 -93.000000 0.0106461
-147.000000 -87.000000 0.0122409
-147.000000 -81.000000 0.000114227
-147.000000 -75.000000 0.0160444
-147.000000 -69.000000 0.0281259
-147.000000 -63.000000 0.0248497
-147.000000 -57.000000 0.0105412
-147.000000 -51.000000 0.0372282
-147.000000 -45.000000 0.0475545
-147.000000 -39.000000 0.0814108
-147.000000 -33.000000 0.079146
-147.000000 -27.000000 0.151895
-147.000000 -21.000000 0.103504
-147.000000 -15.000000 0.0851919
-147.000000 -9.000000 0.10968
-147.000000 -3.000000 0.101905
-147.000000 3.000000 0.164303
-147.000000 9.000000 0.142692
-147.000000 15.000000 0.102364
-147.000000 21.000000 0.14338
-147.000000 27.000000 0.185557
-147.000000 33.000000 0.182054
-147.000000 39.000000 0.166601
-147.000000 45.000000 0.112566
-147.000000 51.000000 0.193639
-147.000000 57.000000 0.205635
-147.000000 63.000000 0.224533
-147.000000 69.000000 0.265394
-147.000000 75.000000 0.238809
-147.000000 81.000000 0.259345
-147.000000 87.000000 0.268467
-147.000000 93.000000 0.262455
-147.000000 99.000000 0.27804
-147.000000 105.000000 0.182345
-147.000000 111.000000 0.253081
-147.000000 117.000000 0.33782
-147.000000 123.000000 0.205531
-147.000000 129.000000 0.199723
-147.000000 135.000000 0.164411
-147.000000 141.000000 0.206491
-147.000000 147.000000 0.28361
-147.000000 153.000000 0.191678
-147.000000 159.000000 0.101057
-147.000000 165.000000 0.128032
-147.000000 171.000000 0.0912066
-147.000000 177.000000 0.0625365

-141.000000 -177.000000 0.0796901
-141.000000 -171.000000 0.0551476
-141.000000 -165.000000 0.0248102
-141.000000 -159.000000 0.0177512
-141.000000 -153.000000 0.0147917
-141.000000 -147.000000 0.0142806
-141.000000 -141.000000 0.00143395
-141.000000 -135.000000 0.0152684
-141.000000 -129.000000 0.00521132
-141.000000 -123.000000 6.68008e-05
-141.000000 -117.000000 0.00566552
-141.000000 -111.000000 0.000431685
-141.000000 -105.000000 0.0110061
-141.000000 -99.000000 0.0175068
-141.000000 -93.000000 1.50751e-05
-141.000000 -87.000000 0.0236412
-141.000000 -81.000000 0.0119543
-141.000000 -75.000000 0.018101
-141.000000 -69.000000 0.0293984
-141.000000 -63.000000 0.078328
-141.000000 -57.000000 0.058005
-141.000000 -51.000000 0.057086
-141.000000 -45.000000 0.125978
-141.000000 -39.000000 0.0893409
-141.000000 -33.000000 0.126599
-141.000000 -27.000000 0.112506
-141.000000 -21.000000 0.111969
-141.000000 -15.000000 0.113873
-141.000000 -9.000000 0.0934794
-141.000000 -3.000000 0.192475
-141.000000 3.000000 0.132767
-141.000000 9.000000 0.145467
-141.000000 15.000000 0.107833
-141.000000 21.000000 0.226592
-141.000000 27.000000 0.150493
-141.000000 33.000000 0.297147
-141.000000 39.000000 0.262072
-141.000000 45.000000 0.211171
-141.000000 51.000000 0.23746
-141.000000 57.000000 0.274322
-141.000000 63.000000 0.337497
-141.000000 69.000000 0.260228
-141.000000 75.000000 0.211452
-141.000000 81.000000 0.407845
-141.000000 87.000000 0.292227
-141.000000 93.000000 0.361482
-141.000000 99.000000 0.36088
-141.000000 105.000000 0.342593
-141.000000 111.000000 0.335918
-141.000000 117.000000 0.310336
-141.000000 123.000000 0.32087
-141.000000 129.000000 0.315429
-141.000000 135.000000 0.318709
-141.000000 141.000000 0.192987
-141.000000 147.000000 0.271198
-141.000000 153.000000 0.196586
-141.000000 159.000000 0.205059
-141.000000 165.000000 0.184113
-141.000000 171.000000 0.138505
-141.000000 177.000000 0.105533

-135.000000 -177.000000 0.0526151
-135.000000 -171.000000 0.0277507
-135.000000 -165.000000 0.0266598
-135.000000 -159.000000 0.0266402
-135.000000 -153.000000 0.000107327
-135.000000 -147.000000 0.011474
-135.000000 -141.000000 0.00143703
-135.000000 -135.000000 0.00133563
-135.000000 -129.000000 0.0102353
-135.000000 -123.000000 0.000796163
-135.000000 -117.000000 0.00424813
-135.000000 -111.000000 0.0398334
-135.000000 -105.000000 0.00608814
-135.000000 -99.000000 0.0111519
-135.000000 -93.000000 0.0241848
-135.000000 -87.000000 0.0262278
-135.000000 -81.000000 0.0421017
-135.000000 -75.000000 0.0344757
-135.000000 -69.000000 0.0353931
-135.000000 -63.000000 0.107515
-135.000000 -57.000000 0.0977433
-135.000000 -51.000000 0.0906157
-135.000000 -45.000000 0.0611632
-135.000000 -39.000000 0.099603
-135.000000 -33.000000 0.132509
-135.000000 -27.000000 0.102913
-135.000000 -21.000000 0.164588
-135.000000 -15.000000 0.119539
-135.000000 -9.000000 0.271296
-135.000000 -3.000000 0.235307
-135.000000 3.000000 0.179042
-135.000000 9.000000 0.126282
-135.000000 15.000000 0.231514
-135.000000 21.000000 0.24114
-135.000000 27.000000 0.273468
-135.000000 33.000000 0.204004
-135.000000 39.000000 0.28478
-135.000000 45.000000 0.319048
-135.000000 51.000000 0.267123
-135.000000 57.000000 0.306797
-135.000000 63.000000 0.32779
-135.000000 69.000000 0.321365
-135.000000 75.000000 0.395348
-135.000000 81.000000 0.339513
-135.000000 87.000000 0.411185
-135.000000 93.000000 0.322122
-135.000000 99.000000 0.378015
-135.000000 105.000000 0.465306
-135.000000 111.000000 0.515511
